"","X","samplenum","duration","meanprobdetection","AUC"
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonPeentDetections.1min.int.csv",1,4,60,0.025974025974026,0.5
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonPeentDetections.20min.int.csv",1,4,1200,0.12987012987013,0.655701754385965
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonPeentDetections.2min.int.csv",1,4,120,0.038961038961039,0.523809523809524
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonPeentDetections.3min.int.csv",1,4,180,0.012987012987013,0.890625
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonPeentDetections.4min.int.csv",1,4,240,0.0649350649350649,0.639344262295082
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonPeentDetections.5min.int.csv",1,4,300,0.0649350649350649,0.753968253968254
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonPeentDetections.6min.int.csv",1,4,360,0.051948051948052,0.528688524590164
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonPeentDetections.7min.int.csv",1,4,420,0.0649350649350649,0.904761904761905
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonPeentDetections.8min.int.csv",1,4,480,0.103896103896104,0.632768361581921
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonPeentDetections.9min.int.csv",1,4,540,0.051948051948052,0.60752688172043
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.10min.int.csv",1,8,600,0.038961038961039,0.836434108527132
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.11min.int.csv",1,8,660,0.0909090909090909,0.689207650273224
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.12min.int.csv",1,8,720,0.051948051948052,0.637896825396825
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.13min.int.csv",1,8,780,0.116883116883117,0.559103641456583
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.14min.int.csv",1,8,840,0.0649350649350649,0.884114583333333
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.15min.int.csv",1,8,900,0.11038961038961,0.423809523809524
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.16min.int.csv",1,8,960,0.0779220779220779,0.661290322580645
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.17min.int.csv",1,8,1020,0.11038961038961,0.589512711864407
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.18min.int.csv",1,8,1080,0.0844155844155844,0.655949741315595
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.19min.int.csv",1,8,1140,0.0779220779220779,0.604888888888889
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.1hour.int.csv",1,8,3600,0.155844155844156,0.730088495575221
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.1min.int.csv",1,8,60,0.012987012987013,0.825757575757576
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.20min.int.csv",1,8,1200,0.123376623376623,0.684821428571429
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.2min.int.csv",1,8,120,0.0584415584415584,0.542182227221597
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.3min.int.csv",1,8,180,0.0324675324675325,0.562790697674419
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.4min.int.csv",1,8,240,0.0649350649350649,0.775111111111111
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.5min.int.csv",1,8,300,0.0974025974025974,0.727380952380952
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.6min.int.csv",1,8,360,0.0584415584415584,0.636670416197975
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.7min.int.csv",1,8,420,0.0844155844155844,0.683743169398907
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.8min.int.csv",1,8,480,0.0844155844155844,0.676644493717664
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.9min.int.csv",1,8,540,0.0584415584415584,0.696428571428571
