"","X","samplenum","duration","meanprobdetection","AUC"
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.15min.int.csv",1,8,900,0.11038961038961,0.700300558179476
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.16min.int.csv",1,8,960,0.0779220779220779,0.5
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.17min.int.csv",1,8,1020,0.11038961038961,0.5
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.18min.int.csv",1,8,1080,0.0844155844155844,0.5
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.19min.int.csv",1,8,1140,0.0779220779220779,0.754988262910798
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.1hour.int.csv",1,8,3600,0.155844155844156,0.786217948717949
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.1min.int.csv",1,8,60,0.0194805194805195,0.855408388520971
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.20min.int.csv",1,8,1200,0.123376623376623,0.629044834307992
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.2min.int.csv",1,8,120,0.0584415584415584,0.646360153256705
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.3min.int.csv",1,8,180,0.0324675324675325,0.730201342281879
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.4min.int.csv",1,8,240,0.0649350649350649,0.754861111111111
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.5min.int.csv",1,8,300,0.0974025974025974,0.689928057553957
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.6min.int.csv",1,8,360,0.0584415584415584,0.771264367816092
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.7min.int.csv",1,8,420,0.0844155844155844,0.8063284233497
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.8min.int.csv",1,8,480,0.0844155844155844,0.705673758865248
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonPeentDetections.9min.int.csv",1,8,540,0.0584415584415584,0.797701149425287
