"","X","samplenum","duration","meanprobdetection","AUC"
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonBoomDetections.2min.int.csv",1,4,120,0.025974025974026,0.973333333333333
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonBoomDetections.3min.int.csv",1,4,180,0.0909090909090909,0.879591836734694
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonBoomDetections.4min.int.csv",1,4,240,0.116883116883117,0.765522875816993
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonBoomDetections.5min.int.csv",1,4,300,0.103896103896104,0.855072463768116
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonBoomDetections.6min.int.csv",1,4,360,0.0909090909090909,0.5
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonBoomDetections.7min.int.csv",1,4,420,0.0909090909090909,0.5
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonBoomDetections.8min.int.csv",1,4,480,0.0779220779220779,0.5
"auc_meandetectionprobSampled_4_Intervals.TempSunMoonBoomDetections.9min.int.csv",1,4,540,0.142857142857143,0.834710743801653
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.10min.int.csv",1,8,600,0.136363636363636,0.647153598281418
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.11min.int.csv",1,8,660,0.116883116883117,0.718545751633987
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.12min.int.csv",1,8,720,0.142857142857143,0.72021349862259
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.13min.int.csv",1,8,780,0.142857142857143,0.721935261707989
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.14min.int.csv",1,8,840,0.194805194805195,0.686021505376344
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.15min.int.csv",1,8,900,0.181818181818182,0.787698412698413
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.16min.int.csv",1,8,960,0.168831168831169,0.646484375
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.17min.int.csv",1,8,1020,0.149350649350649,0.683040159309658
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.18min.int.csv",1,8,1080,0.162337662337662,0.66
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.19min.int.csv",1,8,1140,0.168831168831169,0.5
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.1hour.int.csv",1,8,3600,0.272727272727273,0.660926870748299
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.1min.int.csv",1,8,60,0.038961038961039,0.671171171171171
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.20min.int.csv",1,8,1200,0.162337662337662,0.615348837209302
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.2min.int.csv",1,8,120,0.0779220779220779,0.719483568075117
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.3min.int.csv",1,8,180,0.0779220779220779,0.5
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.4min.int.csv",1,8,240,0.0974025974025974,0.5
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.5min.int.csv",1,8,300,0.0909090909090909,0.5
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.6min.int.csv",1,8,360,0.103896103896104,0.691123188405797
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.7min.int.csv",1,8,420,0.11038961038961,0.692786603692572
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.8min.int.csv",1,8,480,0.0779220779220779,0.665199530516432
"auc_meandetectionprobSampled_8_Intervals.TempSunMoonBoomDetections.9min.int.csv",1,8,540,0.103896103896104,0.691576086956522
